발생일시,사망자수,부상자수,중상자수,경상자수,부상신고자수,시도,시군구,사고유형_대분류,사고유형_중분류,가해자법규위반,가해자_당사자종별,피해자_당사자종별,도로형태id,사고id
2019-01-25 18:00:00+09,1,0,0,0,0,경북,안동시,차대사람,차도통행중,과속,승용차,보행자,5,218
2019-01-25 18:00:00+09,1,0,0,0,0,경남,함안군,차대사람,기타,안전운전 의무 불이행,승용차,보행자,7,219
2019-01-25 19:00:00+09,1,1,1,0,0,제주,서귀포시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,1,220
2019-01-25 23:00:00+09,1,0,0,0,0,서울,도봉구,차대사람,기타,안전운전 의무 불이행,승용차,보행자,5,221
2019-01-25 23:00:00+09,1,2,2,0,0,전북,익산시,차대차,정면충돌,과속,승용차,승용차,5,222
2019-01-26 00:00:00+09,1,0,0,0,0,경기,군포시,차대사람,기타,안전운전 의무 불이행,화물차,보행자,5,223
2019-01-26 02:00:00+09,2,1,1,0,0,강원,원주시,차대차,기타,안전운전 의무 불이행,승용차,승용차,5,224
2019-01-26 08:00:00+09,1,0,0,0,0,부산,해운대구,차량단독,전복,안전운전 의무 불이행,이륜차,없음,5,225
2019-01-26 09:00:00+09,1,0,0,0,0,전남,영광군,차대사람,횡단중,안전운전 의무 불이행,승합차,보행자,2,226
2019-01-26 11:00:00+09,1,0,0,0,0,경북,영양군,차량단독,전복,안전운전 의무 불이행,승용차,없음,5,227
2019-01-26 14:00:00+09,1,1,1,0,0,경기,고양시,차대차,측면충돌,신호위반,승용차,화물차,1,228
2019-01-27 03:00:00+09,1,0,0,0,0,경기,안산시,차대차,추돌,안전운전 의무 불이행,승용차,화물차,5,229
2019-01-27 05:00:00+09,1,0,0,0,0,경기,화성시,차대사람,차도통행중,안전운전 의무 불이행,승용차,보행자,5,230
2019-01-27 06:00:00+09,1,0,0,0,0,대전,서구,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,231
2019-01-28 07:00:00+09,1,1,1,0,0,충북,영동군,차량단독,공작물충돌,안전운전 의무 불이행,화물차,없음,5,232
2019-01-28 07:00:00+09,1,0,0,0,0,충남,부여군,차대사람,기타,과속,승용차,보행자,5,233
2019-01-28 07:00:00+09,1,0,0,0,0,전남,진도군,차대사람,횡단중,과속,승용차,보행자,2,234
2019-01-28 08:00:00+09,1,0,0,0,0,충남,논산시,차량단독,공작물충돌,안전운전 의무 불이행,화물차,없음,5,235
2019-01-28 10:00:00+09,1,1,0,1,0,전북,익산시,차량단독,공작물충돌,안전운전 의무 불이행,화물차,없음,5,236
2019-01-28 10:00:00+09,1,0,0,0,0,전남,광양시,차대차,측면충돌,교차로 통행방법 위반,건설기계,특수차,1,237
2019-01-28 12:00:00+09,1,0,0,0,0,인천,미추홀구,차량단독,기타,안전운전 의무 불이행,승용차,없음,5,238
2019-01-28 13:00:00+09,1,1,1,0,0,경북,의성군,차대차,추돌,안전운전 의무 불이행,화물차,화물차,5,239
2019-01-28 14:00:00+09,1,1,0,1,0,경북,안동시,차량단독,도로이탈,안전운전 의무 불이행,화물차,없음,5,240
2019-01-28 16:00:00+09,1,0,0,0,0,전북,순창군,차량단독,기타,안전운전 의무 불이행,농기계,없음,1,241
2019-01-28 17:00:00+09,1,0,0,0,0,경남,창원시,차대사람,보도통행중,기타,건설기계,보행자,5,242
2019-01-28 18:00:00+09,1,0,0,0,0,경남,양산시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,243
2019-01-28 19:00:00+09,1,0,0,0,0,경북,영주시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,1,244
2019-01-28 19:00:00+09,1,0,0,0,0,경기,의정부시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,245
2019-01-28 20:00:00+09,1,0,0,0,0,전남,신안군,차대차,기타,안전운전 의무 불이행,이륜차,화물차,2,246
2019-01-28 23:00:00+09,1,0,0,0,0,충남,홍성군,차대사람,차도통행중,과속,승용차,보행자,1,247
2019-01-29 05:00:00+09,1,0,0,0,0,서울,중구,차대사람,기타,안전운전 의무 불이행,화물차,보행자,5,248
2019-01-29 06:00:00+09,1,0,0,0,0,제주,제주시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,3,249
2019-01-29 07:00:00+09,1,0,0,0,0,부산,사하구,차대사람,기타,보행자 보호의무 위반,승합차,보행자,4,250
2019-01-29 07:00:00+09,1,0,0,0,0,전남,장흥군,차량단독,도로이탈,안전운전 의무 불이행,사륜오토바이(ATV),없음,5,251
2019-01-29 08:00:00+09,1,1,1,0,0,전북,김제시,차대사람,기타,안전운전 의무 불이행,승용차,보행자,5,252
2019-01-29 09:00:00+09,1,0,0,0,0,부산,사상구,차대사람,횡단중,신호위반,승용차,보행자,3,253
2019-01-29 12:00:00+09,1,0,0,0,0,경남,거제시,차대차,측면충돌,안전운전 의무 불이행,승용차,이륜차,1,254
2019-01-29 15:00:00+09,1,1,1,0,0,경남,김해시,차대차,측면충돌,신호위반,화물차,화물차,1,255
2019-01-29 16:00:00+09,1,0,0,0,0,경남,합천군,차량단독,전도,안전운전 의무 불이행,사륜오토바이(ATV),없음,1,256
2019-01-29 23:00:00+09,1,0,0,0,0,전북,익산시,차량단독,공작물충돌,안전운전 의무 불이행,화물차,없음,5,257
2019-01-30 00:00:00+09,1,0,0,0,0,서울,용산구,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,258
2019-01-30 06:00:00+09,1,0,0,0,0,광주,광산구,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,3,259
2019-01-30 09:00:00+09,1,0,0,0,0,충남,보령시,차대차,측면충돌,안전운전 의무 불이행,승용차,자전거,1,260
2019-01-30 09:00:00+09,1,0,0,0,0,광주,북구,차대사람,횡단중,보행자 보호의무 위반,화물차,보행자,3,261
2019-01-30 10:00:00+09,1,0,0,0,0,충북,증평군,차대차,측면충돌,안전운전 의무 불이행,승용차,자전거,1,262
2019-01-30 10:00:00+09,1,0,0,0,0,충남,논산시,차대차,측면충돌,안전운전 의무 불이행,화물차,자전거,2,263
2019-01-30 11:00:00+09,1,0,0,0,0,서울,은평구,차대사람,횡단중,보행자 보호의무 위반,화물차,보행자,3,264
2019-01-30 11:00:00+09,1,0,0,0,0,경남,김해시,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,265
2019-01-30 11:00:00+09,1,0,0,0,0,대구,북구,차대사람,횡단중,안전운전 의무 불이행,승합차,보행자,3,266
2019-01-30 11:00:00+09,1,0,0,0,0,울산,울주군,차대사람,횡단중,안전운전 의무 불이행,화물차,보행자,5,267
2019-01-30 13:00:00+09,1,0,0,0,0,경북,경산시,차대사람,기타,안전운전 의무 불이행,승용차,보행자,1,268
2019-01-30 15:00:00+09,1,0,0,0,0,전북,김제시,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,269
2019-01-30 15:00:00+09,1,0,0,0,0,경북,예천군,차대차,측면충돌,안전운전 의무 불이행,승용차,이륜차,1,270
2019-01-30 18:00:00+09,1,0,0,0,0,서울,양천구,차대사람,차도통행중,안전운전 의무 불이행,화물차,보행자,5,271
2019-01-30 18:00:00+09,1,0,0,0,0,전남,영암군,차대사람,길가장자리구역통행중,안전운전 의무 불이행,화물차,보행자,5,272
2019-01-30 19:00:00+09,1,1,1,0,0,전남,완도군,차대사람,길가장자리구역통행중,안전운전 의무 불이행,승용차,보행자,5,273
2019-01-30 21:00:00+09,1,0,0,0,0,경북,경주시,차대사람,기타,안전운전 의무 불이행,승용차,보행자,5,274
2019-01-31 00:00:00+09,1,2,1,1,0,서울,구로구,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,3,275
2019-01-31 03:00:00+09,1,1,0,1,0,충북,옥천군,차대차,추돌,안전운전 의무 불이행,승용차,화물차,5,276
2019-01-31 04:00:00+09,1,0,0,0,0,경기,오산시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,2,277
2019-01-31 06:00:00+09,1,0,0,0,0,경기,평택시,차대사람,횡단중,보행자 보호의무 위반,승용차,보행자,3,278
2019-01-31 06:00:00+09,1,0,0,0,0,제주,서귀포시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,279
2019-01-31 10:00:00+09,1,0,0,0,0,충남,부여군,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,280
2019-01-31 12:00:00+09,1,1,1,0,0,충남,서산시,차대차,정면충돌,안전운전 의무 불이행,승합차,화물차,5,281
2019-01-31 16:00:00+09,2,0,0,0,0,경기,양주시,차대차,측면충돌,신호위반,건설기계,사륜오토바이(ATV),1,282
2019-01-31 18:00:00+09,1,0,0,0,0,경기,군포시,차대사람,횡단중,안전운전 의무 불이행,이륜차,보행자,5,283
2019-01-31 18:00:00+09,1,0,0,0,0,경기,연천군,차대차,측면충돌,중앙선 침범,화물차,이륜차,5,284
2019-01-31 19:00:00+09,1,0,0,0,0,경기,부천시,차대차,측면충돌,신호위반,승용차,이륜차,1,285
2019-01-31 20:00:00+09,1,0,0,0,0,전북,정읍시,차대사람,기타,안전운전 의무 불이행,승용차,보행자,5,286
2019-01-31 21:00:00+09,1,0,0,0,0,충북,제천시,차량단독,공작물충돌,안전운전 의무 불이행,화물차,없음,2,287
2019-01-31 23:00:00+09,1,0,0,0,0,경북,김천시,차대사람,차도통행중,안전운전 의무 불이행,승용차,보행자,5,288
2019-02-01 09:00:00+09,1,0,0,0,0,경북,구미시,차대차,측면충돌,안전운전 의무 불이행,승용차,자전거,5,289
2019-02-01 14:00:00+09,1,0,0,0,0,경북,김천시,차량단독,전도,안전운전 의무 불이행,이륜차,없음,2,290
2019-02-01 15:00:00+09,1,0,0,0,0,전북,순창군,차대사람,차도통행중,안전운전 의무 불이행,화물차,보행자,5,291
2019-02-01 22:00:00+09,1,0,0,0,0,전북,완주군,차대사람,차도통행중,과속,승용차,보행자,5,292
2019-02-02 00:00:00+09,1,1,1,0,0,경기,성남시,차대차,정면충돌,교차로 통행방법 위반,승용차,승용차,1,293
2019-02-02 00:00:00+09,1,2,1,1,0,경기,고양시,차대사람,기타,신호위반,승용차,보행자,1,294
2019-02-02 03:00:00+09,1,0,0,0,0,대구,남구,차대사람,횡단중,보행자 보호의무 위반,승용차,보행자,3,295
2019-02-02 07:00:00+09,1,0,0,0,0,경기,의정부시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,296
2019-02-02 12:00:00+09,1,0,0,0,0,전남,화순군,차대사람,횡단중,안전운전 의무 불이행,화물차,보행자,2,297
2019-02-02 13:00:00+09,1,0,0,0,0,전남,장성군,차대차,기타,교차로 통행방법 위반,화물차,이륜차,1,298
2019-02-02 19:00:00+09,1,0,0,0,0,전남,곡성군,차량단독,도로이탈,안전운전 의무 불이행,이륜차,없음,2,299
2019-02-02 23:00:00+09,1,0,0,0,0,대전,유성구,차량단독,전도,안전운전 의무 불이행,이륜차,없음,5,300
2019-02-03 05:00:00+09,1,3,3,0,0,경북,봉화군,차대차,기타,중앙선 침범,승용차,승합차,5,301
2019-02-03 08:00:00+09,1,2,2,0,0,서울,영등포구,차대차,기타,신호위반,승용차,승용차,5,302
2019-02-03 16:00:00+09,1,4,0,4,0,경기,안양시,차대차,정면충돌,중앙선 침범,승용차,승용차,5,303
2019-02-03 20:00:00+09,1,0,0,0,0,충북,증평군,차대사람,횡단중,신호위반,승용차,보행자,1,304
2019-02-04 13:00:00+09,1,0,0,0,0,대전,동구,차대사람,기타,안전운전 의무 불이행,승용차,보행자,2,305
2019-02-04 16:00:00+09,1,0,0,0,0,대전,동구,차대차,기타,안전운전 의무 불이행,자전거,승합차,2,306
2019-02-04 21:00:00+09,2,2,2,0,0,전북,임실군,차대차,정면충돌,중앙선 침범,승용차,승용차,5,307
2019-02-04 23:00:00+09,1,0,0,0,0,전남,목포시,차대사람,기타,안전운전 의무 불이행,승용차,보행자,5,308
2019-02-05 22:00:00+09,1,0,0,0,0,강원,원주시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,309
2019-02-06 03:00:00+09,1,0,0,0,0,부산,사하구,차량단독,전도,안전운전 의무 불이행,이륜차,없음,5,310
2019-02-06 03:00:00+09,1,0,0,0,0,충남,천안시,차대차,측면충돌,신호위반,이륜차,승용차,1,311
2019-02-06 07:00:00+09,1,0,0,0,0,경북,청도군,차대사람,기타,안전운전 의무 불이행,화물차,보행자,5,312
2019-02-06 07:00:00+09,1,0,0,0,0,경북,구미시,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,2,313
2019-02-06 10:00:00+09,1,1,1,0,0,경남,거창군,차량단독,공작물충돌,안전운전 의무 불이행,화물차,없음,5,314
2019-02-06 15:00:00+09,1,0,0,0,0,제주,제주시,차대차,기타,중앙선 침범,승용차,이륜차,5,315
2019-02-06 15:00:00+09,1,0,0,0,0,경기,고양시,차대사람,횡단중,신호위반,승합차,보행자,3,316
2019-02-06 19:00:00+09,1,0,0,0,0,전북,장수군,차대사람,길가장자리구역통행중,과속,승용차,보행자,5,317
2019-04-17 19:00:00+09,1,0,0,0,0,강원,정선군,차대차,추돌,과속,승용차,이륜차,5,903
2019-02-06 23:00:00+09,1,0,0,0,0,서울,송파구,차대사람,횡단중,신호위반,원동기장치자전거,보행자,4,318
2019-02-07 00:00:00+09,1,0,0,0,0,경기,안산시,차대차,기타,안전운전 의무 불이행,승용차,화물차,5,319
2019-02-07 03:00:00+09,1,0,0,0,0,서울,구로구,차대사람,횡단중,과속,승용차,보행자,5,320
2019-02-07 04:00:00+09,1,0,0,0,0,경기,남양주시,차대사람,횡단중,과속,승용차,보행자,1,321
2019-02-07 07:00:00+09,1,0,0,0,0,경북,구미시,차대차,추돌,안전운전 의무 불이행,승용차,기타,5,322
2019-02-07 09:00:00+09,1,1,0,1,0,경남,함양군,차대차,측면충돌,안전운전 의무 불이행,이륜차,승용차,5,323
2019-02-07 17:00:00+09,1,0,0,0,0,충북,청주시,차대사람,기타,보행자 보호의무 위반,화물차,보행자,3,324
2019-02-07 18:00:00+09,1,0,0,0,0,충남,당진시,차량단독,도로이탈,안전운전 의무 불이행,사륜오토바이(ATV),없음,5,325
2019-02-07 18:00:00+09,1,0,0,0,0,전남,함평군,차대사람,길가장자리구역통행중,안전운전 의무 불이행,승용차,보행자,5,326
2019-02-07 20:00:00+09,1,0,0,0,0,경기,양주시,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,327
2019-02-08 03:00:00+09,1,0,0,0,0,경기,여주시,차대사람,차도통행중,안전운전 의무 불이행,화물차,보행자,5,328
2019-02-08 03:00:00+09,1,0,0,0,0,울산,북구,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,329
2019-02-08 06:00:00+09,1,0,0,0,0,서울,마포구,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,1,330
2019-02-08 10:00:00+09,1,0,0,0,0,전남,영광군,차대차,측면충돌,신호위반,승용차,건설기계,1,331
2019-02-08 13:00:00+09,1,0,0,0,0,충북,옥천군,차대차,추돌,안전운전 의무 불이행,승용차,건설기계,5,332
2019-02-08 14:00:00+09,1,0,0,0,0,경북,구미시,차대사람,기타,기타,승합차,보행자,5,333
2019-02-08 15:00:00+09,1,0,0,0,0,인천,미추홀구,차대차,측면충돌,안전운전 의무 불이행,승용차,승용차,5,334
2019-02-09 02:00:00+09,1,0,0,0,0,경북,포항시,차량단독,도로이탈,안전운전 의무 불이행,승용차,없음,5,335
2019-02-09 13:00:00+09,1,2,0,0,2,경기,평택시,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,336
2019-02-09 13:00:00+09,1,0,0,0,0,경남,김해시,차대차,기타,신호위반,승용차,이륜차,1,337
2019-02-09 22:00:00+09,1,3,1,2,0,인천,남동구,차대차,정면충돌,신호위반,이륜차,승용차,1,338
2019-02-10 14:00:00+09,1,2,2,0,0,대전,중구,차대사람,보도통행중,중앙선 침범,승용차,보행자,5,339
2019-02-11 05:00:00+09,1,2,0,2,0,대전,유성구,차대사람,횡단중,보행자 보호의무 위반,승용차,보행자,3,340
2019-02-11 09:00:00+09,2,3,2,1,0,전남,구례군,차량단독,기타,안전운전 의무 불이행,승용차,없음,5,341
2019-02-11 16:00:00+09,1,2,1,1,0,경북,청도군,차대차,측면충돌,안전운전 의무 불이행,승합차,화물차,5,342
2019-02-11 19:00:00+09,1,0,0,0,0,서울,종로구,차대사람,차도통행중,안전운전 의무 불이행,승용차,보행자,5,343
2019-02-11 20:00:00+09,1,0,0,0,0,충남,금산군,차대사람,길가장자리구역통행중,안전운전 의무 불이행,화물차,보행자,5,344
2019-02-12 00:00:00+09,1,0,0,0,0,서울,강남구,차대차,기타,안전운전 의무 불이행,승용차,이륜차,5,345
2019-02-12 05:00:00+09,1,2,2,0,0,경기,용인시,차대차,측면충돌,신호위반,승용차,화물차,1,346
2019-02-12 11:00:00+09,1,0,0,0,0,제주,제주시,차대사람,기타,안전운전 의무 불이행,승용차,보행자,4,347
2019-02-12 18:00:00+09,1,0,0,0,0,서울,강남구,차대차,측면충돌,기타,승용차,승용차,5,348
2019-02-12 20:00:00+09,1,0,0,0,0,전남,구례군,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,349
2019-02-12 23:00:00+09,1,0,0,0,0,경기,화성시,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,350
2019-02-13 00:00:00+09,1,0,0,0,0,대구,수성구,차량단독,공작물충돌,안전운전 의무 불이행,이륜차,없음,5,351
2019-02-13 01:00:00+09,1,0,0,0,0,경기,안산시,차량단독,공작물충돌,안전운전 의무 불이행,이륜차,없음,5,352
2019-02-13 04:00:00+09,1,0,0,0,0,서울,강남구,차대사람,차도통행중,과속,승용차,보행자,5,353
2019-02-13 06:00:00+09,1,0,0,0,0,충남,천안시,차대차,기타,안전운전 의무 불이행,승용차,승용차,5,354
2019-02-13 08:00:00+09,2,1,0,0,1,경기,고양시,차대차,측면충돌,신호위반,승용차,이륜차,1,355
2019-02-13 09:00:00+09,2,1,0,1,0,충남,당진시,차대차,측면충돌,기타,승용차,건설기계,1,356
2019-02-13 11:00:00+09,1,0,0,0,0,강원,영월군,차량단독,기타,안전운전 의무 불이행,화물차,없음,5,357
2019-02-13 14:00:00+09,1,0,0,0,0,경남,창원시,차대사람,기타,안전운전 의무 불이행,승용차,보행자,2,358
2019-02-13 14:00:00+09,1,0,0,0,0,경남,고성군,차량단독,전도,안전운전 의무 불이행,농기계,없음,4,359
2019-02-13 16:00:00+09,1,0,0,0,0,충북,옥천군,차량단독,전도,안전운전 의무 불이행,이륜차,없음,5,360
2019-02-13 18:00:00+09,1,0,0,0,0,전남,보성군,차량단독,전도,안전운전 의무 불이행,화물차,없음,4,361
